longitude,latitude,total_rooms,median_income,ocean_proximity,median_house_value
-121.91,36.85,2442,3.1563,NEAR OCEAN,300000
-121.82,36.86,1573,2.1719,NEAR OCEAN,420000
-121.79,37,2715,4.8021,<1H OCEAN,290400
-121.83,36.98,4431,4.3321,<1H OCEAN,298600
-121.82,36.95,2599,4.6611,<1H OCEAN,349300
-121.83,37.02,1903,2.9559,<1H OCEAN,288400
-121.76,37,1416,3.1987,<1H OCEAN,279800
-121.79,37.03,943,3.934,<1H OCEAN,228600
-121.69,36.96,1229,5.1433,<1H OCEAN,305600
-121.75,36.96,3461,4.7569,<1H OCEAN,190800
-121.75,36.95,1580,4.7071,<1H OCEAN,202700
-121.77,36.96,4228,3.525,<1H OCEAN,229100
-121.73,36.93,2931,3.2917,<1H OCEAN,224700
-121.67,36.93,569,2.1875,<1H OCEAN,187500
-122.39,40.59,1279,1.2404,INLAND,81300
-122.39,40.58,1625,1.5972,INLAND,68900
-122.37,40.58,2054,2.1538,INLAND,76900
-122.38,40.58,1262,1.6983,INLAND,72600
-122.38,40.58,1808,1.8375,INLAND,74800
-122.36,40.58,1220,1.9181,INLAND,118800
-122.34,40.58,4843,3.0549,INLAND,101700
-122.35,40.57,589,3.2639,INLAND,87500
-122.34,40.57,1610,2.6591,INLAND,82800
-122.38,40.57,2251,1.5676,INLAND,58200
-122.38,40.56,2281,3.5347,INLAND,101200
-122.38,40.54,1216,2.6944,INLAND,75300
-122.37,40.54,2213,3.6923,INLAND,86900
-122.4,40.58,3895,1.3329,INLAND,78200
-122.41,40.58,2072,2.8512,INLAND,75600
-122.4,40.58,1455,2.7857,INLAND,104200
-122.39,40.57,855,1.4091,INLAND,84400
-122.42,40.59,5045,2.6792,INLAND,138900
-122.45,40.61,785,2.3289,INLAND,58200
-122.45,40.56,1712,3.9375,INLAND,148700
-122.42,40.57,7949,4.1099,INLAND,120100
-122.4,40.57,1321,1.655,INLAND,90100
-122.4,40.62,4794,3.1439,INLAND,103100
-122.42,40.6,2614,3.4464,INLAND,122900
-122.39,40.6,2195,1.4125,INLAND,66500
-122.38,40.61,4773,1.7227,INLAND,105000
-122.37,40.6,5178,2.4079,INLAND,111400
-122.39,40.64,3604,2.4141,INLAND,78700
-122.36,40.62,3896,2.2905,INLAND,94200
-122.34,40.63,2183,3.6853,INLAND,151600
-122.33,40.6,6383,3.8103,INLAND,111100
-122.32,40.58,1937,3,INLAND,114200
-122.3,40.58,1043,1.6033,INLAND,98800
-122.36,40.56,3592,2.0258,INLAND,64800
-122.37,40.55,1435,2.6705,INLAND,136700
-122.36,40.55,2500,2.6513,INLAND,113300
-122.46,40.52,2085,5.2149,INLAND,146500
-122.41,40.55,3753,3.0954,INLAND,86500
-122.41,40.53,1127,2.037,INLAND,72000
-122.39,40.53,1427,2.125,INLAND,80800
-122.39,40.52,2068,3.9306,INLAND,85900
-122.4,40.51,1750,2.485,INLAND,100600
-122.37,40.52,4547,3.7896,INLAND,98100
-122.35,40.56,2801,1.9,INLAND,81600
-122.35,40.56,3900,1.9881,INLAND,85200
-122.35,40.54,2280,2.71,INLAND,97800
-122.36,40.57,431,2.184,INLAND,77300
-122.35,40.57,2226,1.6821,INLAND,69400
-122.34,40.57,2187,2.0395,INLAND,67900
-122.33,40.57,2777,2.5592,INLAND,75900
-122.32,40.57,2524,3.3816,INLAND,93800
-122.31,40.55,13714,3.5522,INLAND,100100
-122.34,40.51,2247,1.9946,INLAND,119200
-122.33,40.52,2801,3.5081,INLAND,116700
-122.31,40.49,4026,3.35,INLAND,118400
-122.28,40.5,2405,2.6488,INLAND,83100
-122.4,40.71,2390,2.1458,INLAND,84700
-122.43,40.66,2532,2.5417,INLAND,92200
-122.42,40.63,2248,1.6429,INLAND,80400
-122.38,40.69,1774,1.7422,INLAND,61500
-122.36,40.69,3611,1.7427,INLAND,60600
-122.35,40.68,1822,1.3801,INLAND,56600
-122.36,40.68,1745,2.0391,INLAND,59800
-122.38,40.67,2281,2.212,INLAND,65600
-122.36,40.66,2786,2.0119,INLAND,75800
-122.31,40.65,3664,2.9338,INLAND,141600
-122.25,40.6,2753,3.8323,INLAND,128300
-122.23,40.63,1141,2.3287,INLAND,130700
-122.25,40.66,2771,3.6413,INLAND,108500
-122.32,40.71,2879,2.4036,INLAND,105400
-122.31,40.75,1411,1.4911,INLAND,75800
-122.27,40.53,2255,2.875,INLAND,129800
-122.26,40.58,2539,3.9762,INLAND,138500
-122.23,40.57,1633,5.1585,INLAND,150800
-122.24,40.51,2216,4.559,INLAND,116800
-122.31,40.45,1187,2.0469,INLAND,66800
-122.31,40.45,2596,2.0221,INLAND,60400
-122.29,40.44,1270,1.3904,INLAND,48100
-122.29,40.43,2842,1.9943,INLAND,59800
-122.29,40.47,2858,1.9657,INLAND,63000
-122.31,40.47,2723,2.3594,INLAND,66000
-122.3,40.45,1286,1.6579,INLAND,68500
-122.27,40.46,2633,2.2768,INLAND,78600
-122.24,40.45,1804,3.5978,INLAND,80600
-122.25,40.42,1429,2.8611,INLAND,98700
-122.23,40.4,2102,3.0556,INLAND,95500
-122.27,40.39,1833,1.3571,INLAND,59000
-122.29,40.39,1682,1.8438,INLAND,76400
-122.33,40.48,695,3.2788,INLAND,101600
-122.33,40.47,2502,2.125,INLAND,66100
-122.36,40.48,2333,2.0899,INLAND,74800
-122.37,40.45,1748,3.3315,INLAND,85400
-122.42,40.44,994,2.1875,INLAND,76400
-122.43,40.47,3552,2.1496,INLAND,97700
-122.45,40.46,2734,2.8085,INLAND,105700
-122.37,40.39,3783,3.3005,INLAND,98500
-122.32,40.42,3019,2.793,INLAND,76500
-122.56,40.75,1182,1.7935,INLAND,74500
-122.57,40.61,1540,2.8036,INLAND,93400
-122.66,40.52,3013,4.5357,INLAND,171200
-122.76,40.4,2153,2.125,INLAND,123200
-122.34,41.06,2149,1.8816,INLAND,65800
-122.31,40.89,754,2.2583,INLAND,78800
-122.45,40.85,2701,2.7736,INLAND,107800
-122.07,40.95,2721,3.0299,INLAND,73200
-121.89,40.97,1183,2.225,INLAND,52000
-121.86,40.77,2816,2.503,INLAND,65600
-121.83,40.69,821,3.15,INLAND,87500
-122.08,40.64,3099,4.0132,INLAND,141200
-122.06,40.55,3057,3.5189,INLAND,101000
-121.92,40.52,4581,2.2993,INLAND,99500
-121.67,40.61,2411,2.1513,INLAND,80400
-121.55,40.48,2413,2.7857,INLAND,77400
-121.64,40.9,2237,1.7538,INLAND,90300
-121.67,40.87,1581,2.9063,INLAND,77800
-121.65,40.88,2909,3.0179,INLAND,61300
-121.67,40.89,2548,2.267,INLAND,57800
-121.63,40.92,1922,2.2337,INLAND,64500
-121.41,40.82,2668,2.3393,INLAND,90300
-121.47,41.12,2737,2.83,INLAND,88700
-121.45,41.04,2029,2.67,INLAND,77500
-120.08,39.61,1404,2.7778,INLAND,72900
-120.23,39.56,1781,2.46,INLAND,93000
-120.48,39.66,1516,1.8839,INLAND,71000
-120.24,39.67,690,2.3625,INLAND,62500
-120.73,39.63,1791,3.8826,INLAND,92400
-120.24,39.67,296,3.625,INLAND,68600
-120.92,39.56,1276,1.875,INLAND,66600
-120.51,39.52,2286,2.065,INLAND,96100
-121.62,41.78,3272,1.7885,INLAND,43500
-121.93,41.86,4225,1.74,INLAND,44000
-122.33,41.86,3599,2.234,INLAND,58600
-122.53,41.81,2400,1.7639,INLAND,55400
-122.26,41.66,1885,2.1607,INLAND,61400
-122.64,41.95,1867,1.8242,INLAND,53500
-123.26,41.86,2344,2.7222,INLAND,64600
-123.38,41.8,1941,2.2976,INLAND,54400
-123.41,41.6,1654,1.965,INLAND,65400
-122.92,41.7,4017,2.3571,INLAND,62000
-122.56,41.69,2010,2.4107,INLAND,70100
-122.61,41.74,4206,2.0591,INLAND,55700
-122.64,41.74,2644,3.3095,INLAND,81300
-122.64,41.73,3319,1.8694,INLAND,71200
-122.64,41.73,1525,2.2206,INLAND,63200
-122.65,41.72,3643,1.8533,INLAND,57500
-122.73,41.76,2200,2.5357,INLAND,94200
-122.64,41.63,2722,3.1062,INLAND,100000
-122.56,41.53,1729,2.2024,INLAND,60900
-122.93,41.48,4288,2.723,INLAND,79600
-122.9,41.46,1277,1.7292,INLAND,61700
-123.08,41.26,2773,1.6757,INLAND,63300
-122.38,41.54,4453,2.7468,INLAND,81100
-122.49,41.43,3689,3.125,INLAND,76100
-122.38,41.43,2245,1.6509,INLAND,46200
-122.37,41.41,1729,1.27,INLAND,53100
-122.39,41.41,910,1.7448,INLAND,80100
-122.32,41.31,1393,1.1915,INLAND,71900
-122.3,41.32,2300,2.1571,INLAND,81500
-122.3,41.31,4059,2.4526,INLAND,97100
-122.28,41.38,5266,2.8036,INLAND,110100
-122.45,41.28,2740,3.4519,INLAND,128800
-122.34,41.21,178,2.0375,INLAND,57500
-122.27,41.23,1958,2.1898,INLAND,65500
-122.27,41.2,4513,1.5923,INLAND,56000
-121.76,41.5,602,1.0667,INLAND,34200
-122.09,41.32,4019,2.2462,INLAND,62900
-122.22,38.12,14125,5.1014,NEAR BAY,179500
-122.19,38.13,7854,4.9504,NEAR BAY,214800
-122.21,38.11,2766,3.1768,NEAR BAY,131000
-122.21,38.11,2122,3.0962,NEAR BAY,124600
-122.21,38.1,3018,3.8029,NEAR BAY,129900
-122.22,38.11,1939,3.1848,NEAR BAY,112700
-122.22,38.1,931,3.0221,NEAR BAY,93300
-122.22,38.1,2549,2.9469,NEAR BAY,111600
-122.22,38.1,2256,3.1204,NEAR BAY,110800
-122.22,38.1,3013,3.4559,NEAR BAY,111900
-122.22,38.09,2161,2.2734,NEAR BAY,88700
-122.21,38.09,4368,3.8667,NEAR BAY,127000
-122.2,38.09,6860,5.2957,NEAR BAY,171900
-122.22,38.08,2811,3.1053,NEAR BAY,96700
-122.22,38.08,4590,3.436,NEAR BAY,94800
-122.22,38.07,15654,5.8171,NEAR BAY,225200
-122.25,38.09,833,2.2417,NEAR BAY,87900
-122.23,38.09,4397,2.4875,NEAR BAY,90000
-122.24,38.07,5451,2.6098,NEAR BAY,162500
-122.26,38.1,1213,1.3007,NEAR BAY,94600
-122.26,38.1,3317,1.1835,NEAR BAY,133300
-122.25,38.1,248,2.3,NEAR BAY,109400
-122.25,38.1,1780,2.75,NEAR BAY,109900
-122.25,38.1,2315,2.5042,NEAR BAY,147900
-122.25,38.1,1591,2.1411,NEAR BAY,97200
-122.23,38.1,4143,2.4201,NEAR BAY,92800
-122.24,38.1,1851,2.9432,NEAR BAY,103500
-122.24,38.11,2050,3.0507,NEAR BAY,107300
-122.24,38.11,1743,2.3241,NEAR BAY,99200
-122.23,38.1,1303,2.5969,NEAR BAY,92800
-122.23,38.12,2715,4.2308,NEAR BAY,145800
-122.23,38.11,3007,4,NEAR BAY,141500
-122.24,38.11,2111,4.775,NEAR BAY,148200
-122.23,38.13,5154,3.2664,NEAR BAY,142900
-122.24,38.13,3223,4.0938,NEAR BAY,126900
-122.24,38.12,2967,4.2902,NEAR BAY,152400
-122.24,38.12,1625,4.0114,NEAR BAY,166900
-122.25,38.12,1339,2.5865,NEAR BAY,109800
-122.25,38.11,2365,2.6133,NEAR BAY,103100
-122.25,38.11,2846,2.1976,NEAR BAY,97900
-122.26,38.11,793,1.9667,NEAR BAY,93800
-122.26,38.11,1560,1.7411,NEAR BAY,98400
-122.26,38.11,2573,2.6708,NEAR BAY,109700
-122.26,38.12,3102,3.1025,NEAR BAY,103700
-122.27,38.12,4423,2.6937,NEAR BAY,111800
-122.27,38.12,5266,2.7375,NEAR BAY,120000
-122.26,38.15,3699,4.0515,NEAR BAY,121900
-122.26,38.14,963,4.0156,NEAR BAY,134700
-122.26,38.15,3921,4.5053,NEAR BAY,123700
-122.32,38.12,5382,5.3785,NEAR BAY,150600
-122.26,38.13,3072,1.6368,NEAR BAY,91200
-122.24,38.14,8479,3.724,NEAR BAY,131600
-122.24,38.15,6817,4.4529,NEAR BAY,144100
-122.25,38.15,2917,3.7014,NEAR BAY,123600
-122.22,38.15,5129,5.5138,NEAR BAY,171100
-122.23,38.15,1253,1.756,NEAR BAY,86400
-122.23,38.14,1412,2.3056,NEAR BAY,90400
-122.15,38.04,2804,2.6466,NEAR BAY,168500
-122.16,38.05,1888,3.1373,NEAR BAY,185100
-122.16,38.05,2434,4.6776,NEAR BAY,208300
-122.19,38.07,3000,4.6406,NEAR BAY,217500
-122.18,38.07,4976,5.3288,NEAR BAY,201800
-122.17,38.07,2125,6.4599,NEAR BAY,219700
-122.16,38.07,6360,4.5321,NEAR BAY,190300
-122.17,38.06,3515,4.4397,NEAR BAY,187100
-122.15,38.06,3008,5.3661,NEAR BAY,195800
-122.17,38.08,18392,6.4232,NEAR BAY,229200
-122.2,38.1,9567,4.4821,NEAR BAY,210000
-122.19,38.09,614,6.3735,NEAR BAY,166300
-122.14,38.05,3794,3.2891,NEAR BAY,150600
-122.14,38.07,3401,4.6761,NEAR BAY,143100
-122.11,38.09,673,2.3929,NEAR BAY,122500
-122.13,38.26,1538,3.3281,NEAR BAY,170200
-122.15,38.29,1625,6.5891,NEAR BAY,328800
-122.18,38.29,1953,8.0113,NEAR BAY,393000
-122.18,38.23,2475,7.2589,NEAR BAY,320400
-122.14,38.16,3273,5.3345,NEAR BAY,176100
-122.18,38.17,4093,5.2523,NEAR BAY,161300
-122.07,38.26,1173,6.0487,INLAND,197700
-122.1,38.24,7367,5.3102,NEAR BAY,195000
-122.06,38.27,6920,5.0672,INLAND,171300
-122.07,38.27,6761,4.3586,INLAND,173400
-122.08,38.3,6718,6.8872,INLAND,305200
-122.04,38.28,3861,3.676,INLAND,135000
-122.04,38.28,3304,5.2527,INLAND,130600
-122.03,38.28,5114,4.4882,INLAND,144000
-122.03,38.3,1569,6.6779,INLAND,223900
-122,38.28,7030,4.962,INLAND,161700
-121.98,38.29,8778,5.4399,INLAND,187100
-121.99,38.15,263,2.5313,INLAND,162500
-122.05,38.26,1070,2.6827,INLAND,98900
-122.05,38.25,1336,3.815,INLAND,99000
-122.06,38.25,1818,3.3153,INLAND,99000
-122.06,38.25,1562,3.3598,INLAND,107200
-122.06,38.26,1248,3.3839,INLAND,105900
-122.07,38.24,7937,3.5464,INLAND,129800
-122.04,38.25,1214,2.8438,INLAND,94200
-122.05,38.25,199,6.2299,INLAND,105400
-122.04,38.26,3082,2.7885,INLAND,105900
-122.04,38.25,1176,2.7167,INLAND,92200
-122.04,38.25,1203,3.0938,INLAND,110400
-122.04,38.25,582,2.4,INLAND,125000
-122.05,38.26,7195,3.0912,INLAND,126300
-122.04,38.27,8517,3.1853,INLAND,129600
-122.03,38.27,3580,2.7284,INLAND,118500
-122.03,38.26,4617,2.9576,INLAND,108500
-122.02,38.26,3440,2.5896,INLAND,104700
-122.03,38.25,1940,3.1389,INLAND,101100
-122.02,38.27,2237,3.2115,INLAND,99100
-122.02,38.26,3899,3.2061,INLAND,120400
-122.01,38.27,9089,4.0619,INLAND,126600
-122.02,38.26,2894,3.6335,INLAND,131600
-122,38.23,2062,5.2636,INLAND,191300
-122.03,38.24,1104,5.4074,INLAND,157700
-122.04,38.24,2761,1.6875,INLAND,87500
-122.04,38.24,2081,1.9954,INLAND,92900
-122.03,38.25,3334,4.0905,INLAND,134800
-122.01,38.25,6550,3.8583,INLAND,137900
-122.01,38.25,1081,4.6779,INLAND,131300
-122.02,38.25,2237,3.1176,INLAND,126500
-122,38.25,11768,4.9222,INLAND,142900
-121.98,38.25,2487,4.9103,INLAND,140400
-122.01,38.26,4132,4.5987,INLAND,139700
-121.99,38.27,4138,3.1979,INLAND,137500
-121.99,38.26,921,6.0842,INLAND,261100
-121.94,38.27,10869,2.5681,INLAND,81300
-121.94,38.37,7973,2.8357,INLAND,120100
-121.94,38.37,1156,3.2396,INLAND,143800
-121.94,38.38,182,1.0208,INLAND,78600
-121.94,38.36,4953,5.0346,INLAND,205100
-121.99,38.48,1824,4.6719,INLAND,250000
-122.01,38.44,2344,4.9773,INLAND,281200
-122,38.41,2838,4.945,INLAND,298400
-122.07,38.41,3053,3.4741,INLAND,245800
-121.95,38.43,3011,5.1534,INLAND,232800
-121.94,38.41,1263,4.5,INLAND,260900
-121.92,38.37,2056,2.7051,INLAND,193800
-121.96,38.34,2857,6.0252,INLAND,151700
-121.96,38.34,3035,3.6036,INLAND,143500
-121.95,38.35,2084,5.8269,INLAND,150200
-121.94,38.35,3157,4.412,INLAND,140100
-121.92,38.34,7747,6.1112,INLAND,181000
-121.95,38.34,4999,4.2324,INLAND,142100
-121.96,38.33,7985,4.976,INLAND,158300
-121.96,38.32,5127,4.0458,INLAND,130600
-121.93,38.31,185,4.875,INLAND,250000
-121.98,38.32,19,10.2264,INLAND,137500
-121.98,38.36,1083,2.433,INLAND,101700
-121.99,38.35,1778,2.4659,INLAND,102900
-122,38.35,1918,2.5707,INLAND,126000
-122,38.35,1084,4.2115,INLAND,118900
-122,38.35,745,3.6176,INLAND,158500
-122.01,38.35,4486,3.8651,INLAND,189700
-122.01,38.36,476,7.1053,INLAND,315200
-121.98,38.36,140,4.163,INLAND,112500
-121.97,38.35,5678,3.7388,INLAND,122000
-121.97,38.34,1500,4.5568,INLAND,127200
-121.96,38.35,1415,4.0938,INLAND,117300
-121.96,38.34,3292,3.89,INLAND,140300
-121.96,38.36,3208,2.7434,INLAND,218800
-121.98,38.35,1697,4.4375,INLAND,132600
-121.98,38.34,3616,4.0536,INLAND,134800
-121.97,38.34,2331,4.0329,INLAND,126800
-121.98,38.34,3876,2.5938,INLAND,129500
-121.99,38.34,1470,4.0433,INLAND,132200
-121.99,38.34,3252,4.2137,INLAND,151700
-122,38.35,432,5.5435,INLAND,136000
-122,38.38,2509,6.0704,INLAND,173400
-122.01,38.37,3996,5.778,INLAND,175700
-122.01,38.36,1967,4.9583,INLAND,146200
-122.02,38.38,808,6.0767,INLAND,216400
-122.02,38.37,2495,6.4894,INLAND,198000
-122.01,38.36,1176,5.9441,INLAND,228200
-121.98,38.39,9488,5.1781,INLAND,191900
-121.98,38.37,3027,2.8438,INLAND,111500
-121.98,38.36,2434,2.1067,INLAND,101100
-122,38.37,1048,3.625,INLAND,125000
-121.99,38.36,2728,3.2768,INLAND,117600
-122,38.36,2735,2.7262,INLAND,118800
-121.99,38.36,146,3.5179,INLAND,84400
-122,38.36,1502,3.3438,INLAND,135600
-121.82,38.36,1974,3.3036,INLAND,210000
-121.81,38.49,4518,3.9309,INLAND,178500
-121.76,38.41,686,3.9306,INLAND,93800
-121.81,38.45,1951,3.7061,INLAND,128500
-121.82,38.46,6331,3.7083,INLAND,154800
-121.85,38.43,790,5.0862,INLAND,166500
-121.83,38.45,5115,4.8611,INLAND,146400
-121.83,38.45,2139,3.2672,INLAND,107500
-121.83,38.45,839,2.3438,INLAND,122700
-121.83,38.43,1307,2.2244,INLAND,98100
-121.81,38.43,1674,3.9286,INLAND,133100
-121.76,38.25,1495,2.625,INLAND,212500
-121.69,38.16,1808,3.2937,INLAND,96400
-121.69,38.16,2292,2.2888,INLAND,94900
-121.73,38.13,1266,3.0288,INLAND,164400
-121.74,38.15,1910,4.8173,INLAND,115800
-121.84,38.13,596,4.2813,INLAND,81300
-122.42,38.27,3282,4.5313,NEAR BAY,308400
-122.49,38.22,1486,3.5647,NEAR BAY,251800
-122.41,38.16,1549,2.7457,NEAR BAY,254700
-122.45,38.3,1946,3.5507,NEAR BAY,257900
-122.47,38.3,4885,3.4031,<1H OCEAN,209500
-122.42,38.31,1479,4.7356,NEAR BAY,333300
-122.44,38.34,3106,1.9487,<1H OCEAN,233500
-122.46,38.29,2423,2.364,NEAR BAY,173300
-122.46,38.29,1762,3.5982,NEAR BAY,271700
-122.45,38.28,3306,5.7984,NEAR BAY,297600
-122.47,38.29,3732,2.5658,NEAR BAY,208000
-122.45,38.27,5024,4.2237,NEAR BAY,262300
-122.52,38.27,2405,5.2155,<1H OCEAN,248300
-122.53,38.32,3577,5.795,<1H OCEAN,332300
-122.49,38.32,1631,3.3098,<1H OCEAN,195500
-122.49,38.31,3078,3.25,<1H OCEAN,195500
-122.49,38.3,2844,3.3571,<1H OCEAN,193600
-122.48,38.3,2703,2.652,<1H OCEAN,171300
-122.49,38.29,1726,3.8,<1H OCEAN,242100
-122.49,38.27,5092,3.5625,NEAR BAY,213200
-122.47,38.34,2411,4.3472,<1H OCEAN,261000
-122.49,38.32,3308,3.2727,<1H OCEAN,176000
-122.48,38.32,1701,3.1375,<1H OCEAN,192100
-122.48,38.31,2375,2.3276,<1H OCEAN,166200
-122.48,38.31,2398,2.7727,<1H OCEAN,186800
-122.48,38.32,2106,3.1129,<1H OCEAN,149300
-122.55,38.42,2220,4.2891,<1H OCEAN,211700
-122.58,38.38,3800,4.7237,<1H OCEAN,306600
-122.5,38.4,1860,4.1307,<1H OCEAN,295700
-122.5,38.35,1566,3.075,<1H OCEAN,165100
-122.54,38.36,2725,3.7969,<1H OCEAN,202800
-122.61,38.24,2990,4.7,<1H OCEAN,190100
-122.61,38.24,1728,3.4896,<1H OCEAN,185900
-122.61,38.23,2042,2.9871,<1H OCEAN,193800
-122.62,38.24,1687,6.204,<1H OCEAN,201800
-122.61,38.25,2915,5.2452,<1H OCEAN,204900
-122.6,38.24,1410,4.725,<1H OCEAN,204500
-122.61,38.24,2933,5.0849,<1H OCEAN,188500
-122.6,38.24,2621,4.8603,<1H OCEAN,198400
-122.63,38.25,3460,3.7115,<1H OCEAN,181900
-122.62,38.24,1369,4.0341,<1H OCEAN,156500
-122.62,38.25,1453,4.0962,<1H OCEAN,170200
-122.61,38.26,2864,4.6833,<1H OCEAN,215200
-122.62,38.25,1888,2.875,<1H OCEAN,189100
-122.62,38.25,2388,4.6534,<1H OCEAN,196500
-122.57,38.27,6508,5.3707,<1H OCEAN,250500
-122.51,38.17,5875,3.6392,NEAR BAY,246300
-122.65,38.27,4764,5.1391,<1H OCEAN,234500
-122.63,38.26,7808,4.6069,<1H OCEAN,202300
-122.66,38.27,1523,2.1696,<1H OCEAN,75000
-122.63,38.24,1615,2.5179,<1H OCEAN,145500
-122.63,38.23,2264,3.0139,<1H OCEAN,194100
-122.64,38.23,1075,3.0769,<1H OCEAN,230900
-122.64,38.23,2300,4.075,<1H OCEAN,228800
-122.63,38.22,878,4.0417,<1H OCEAN,232100
-122.63,38.22,2652,5.565,<1H OCEAN,267100
-122.63,38.21,2933,6.2034,<1H OCEAN,291100
-122.63,38.23,1966,4.0703,<1H OCEAN,223800
-122.65,38.23,1735,3.1711,<1H OCEAN,200800
-122.64,38.23,2156,3.3011,<1H OCEAN,252300
-122.65,38.23,1923,3.45,<1H OCEAN,200600
-122.66,38.2,2889,4.3056,<1H OCEAN,251300
-122.64,38.24,1621,2.5202,<1H OCEAN,244000
-122.64,38.24,1974,3.7917,<1H OCEAN,151600
-122.65,38.25,4030,3.402,<1H OCEAN,193300
-122.65,38.24,1948,4.95,<1H OCEAN,243600
-122.65,38.24,3273,4.275,<1H OCEAN,227600
-122.64,38.25,2554,3.8,<1H OCEAN,162600
-122.69,38.27,2344,4.0313,<1H OCEAN,285000
-122.67,38.25,1333,4.0729,<1H OCEAN,288500
-122.68,38.25,1315,3.8269,<1H OCEAN,306000
-122.67,38.24,2644,5.0544,<1H OCEAN,261800
-122.77,38.29,3201,3.2442,<1H OCEAN,268000
-122.73,38.26,3941,4.385,<1H OCEAN,317700
-122.7,38.23,2090,3.5673,<1H OCEAN,310300
-122.72,38.35,3049,2.4117,<1H OCEAN,162500
-122.72,38.31,1644,4.3906,<1H OCEAN,248000
-122.67,38.31,1915,3.7875,<1H OCEAN,292700
-122.69,38.3,3919,3.3827,<1H OCEAN,292100
-122.73,38.34,743,2.5819,<1H OCEAN,209600
-122.69,38.32,3741,4.6324,<1H OCEAN,183600
-122.71,38.33,4011,3.6953,<1H OCEAN,157600
-122.7,38.31,3155,4.1964,<1H OCEAN,258100
-122.7,38.33,1244,3.6369,<1H OCEAN,158700
-122.69,38.32,2536,5.6613,<1H OCEAN,172400
-122.69,38.34,2846,3.733,<1H OCEAN,163500
-122.7,38.33,1887,3.0078,<1H OCEAN,160400
-122.71,38.34,1249,2.6033,<1H OCEAN,121600
-122.7,38.33,1584,3.375,<1H OCEAN,156300
-122.69,38.35,1550,7.226,<1H OCEAN,255300
-122.69,38.34,3091,4.0071,<1H OCEAN,135500
-122.71,38.35,2242,2.3464,<1H OCEAN,104200
-122.7,38.35,2313,3.7813,<1H OCEAN,146500
-122.7,38.35,1555,1.6033,<1H OCEAN,67500
-122.7,38.34,2987,2.8261,<1H OCEAN,154500
-122.71,38.34,2744,3.1781,<1H OCEAN,162000
-122.69,38.37,6322,4.8233,<1H OCEAN,214000
-122.71,38.37,2355,5.6018,<1H OCEAN,253000
-122.69,38.35,1689,4.4444,<1H OCEAN,191800
-122.69,38.36,5496,2.4827,<1H OCEAN,177500
-122.7,38.35,1328,5.0366,<1H OCEAN,257800
-122.7,38.36,5817,4.221,<1H OCEAN,227100
-122.63,38.34,2153,5.1966,<1H OCEAN,325400
-122.68,38.36,7520,4.3278,<1H OCEAN,184100
-122.69,38.34,3876,4.0844,<1H OCEAN,165400
-122.67,38.33,8072,3.9518,<1H OCEAN,220300
-122.69,38.34,1683,3.2857,<1H OCEAN,160200
-122.68,38.4,2826,3.1047,<1H OCEAN,141400
-122.7,38.43,1585,1.6685,<1H OCEAN,114100
-122.71,38.42,1569,1.6267,<1H OCEAN,129200
-122.71,38.4,1690,1.439,<1H OCEAN,140600
-122.7,38.39,4922,2.0915,<1H OCEAN,168100
-122.62,38.4,9772,6.5261,<1H OCEAN,324700
-122.66,38.44,5815,4.3657,<1H OCEAN,215900
-122.67,38.44,2551,4.3587,<1H OCEAN,196400
-122.68,38.43,2723,3.5885,<1H OCEAN,191900
-122.65,38.4,1059,6.8586,<1H OCEAN,343100
-122.65,38.37,1848,5.7204,<1H OCEAN,344100
-122.67,38.43,1804,4.5588,<1H OCEAN,196400
-122.67,38.43,2007,3.2813,<1H OCEAN,202700
-122.66,38.42,5315,4.023,<1H OCEAN,208400
-122.68,38.43,488,6.0774,<1H OCEAN,334400
-122.58,38.46,2936,3.3981,<1H OCEAN,246900
-122.61,38.42,7731,4.6957,<1H OCEAN,259800
-122.58,38.43,3597,3.9375,<1H OCEAN,269200
-122.59,38.44,1665,3.183,<1H OCEAN,201200
-122.59,38.43,2791,3.4561,<1H OCEAN,216700
-122.56,38.41,1151,5.93,<1H OCEAN,384600
-122.66,38.46,2364,2.6023,<1H OCEAN,221100
-122.66,38.45,2081,4.4375,<1H OCEAN,293500
-122.67,38.45,2622,2.9222,<1H OCEAN,242600
-122.67,38.44,3771,3.2415,<1H OCEAN,172200
-122.68,38.44,2796,2.9107,<1H OCEAN,169700
-122.7,38.45,904,3.9766,<1H OCEAN,190600
-122.68,38.45,1686,4.0139,<1H OCEAN,163100
-122.69,38.44,1449,2.7222,<1H OCEAN,161200
-122.69,38.44,1356,3.5521,<1H OCEAN,168300
-122.68,38.44,1311,3.4545,<1H OCEAN,161200
-122.7,38.44,883,3.2845,<1H OCEAN,178300
-122.69,38.45,1943,3.9191,<1H OCEAN,183000
-122.69,38.44,1808,3.8583,<1H OCEAN,193200
-122.7,38.44,709,2.1912,<1H OCEAN,165000
-122.7,38.44,1304,3.2935,<1H OCEAN,157800
-122.71,38.43,1439,2.2262,<1H OCEAN,129900
-122.71,38.43,1689,1.5026,<1H OCEAN,124000
-122.72,38.44,1059,1.5357,<1H OCEAN,137500
-122.71,38.44,988,1.3684,<1H OCEAN,258300
-122.71,38.44,966,1.7,<1H OCEAN,350000
-122.72,38.47,1706,1.9932,<1H OCEAN,164800
-122.72,38.46,1445,2.9073,<1H OCEAN,157000
-122.72,38.45,1743,3.1467,<1H OCEAN,175500
